index,statefp,state,countyfp,county,unique.name,hurricane,zcta,time.seconds,track_order,wind_order,rain_order,track_rate,wind_rate,rain_rate,track_bid1,wind_bid1,rain_bid1,track_answer1,wind_answer1,rain_answer1,track_bid2,wind_bid2,rain_bid2,track_answer2,wind_answer2,rain_answer2,mean.inc18,female,experience,evacuate,voice,action,long_risk,age,owner,tenure,short_risk,hurricane_awareness,fema_awareness,nfip_awareness,damage,hh_size,dist.shore,loss,fem_20ws,fem_30ws,fem_40ws,fem_50ws,meaninc_20ws,meaninc_30ws,meaninc_40ws,meaninc_50ws,ownr_20ws,ownr_30ws,ownr_40ws,ownr_50ws,tax,personal,worth,costly,trust,mean.inc11,US_inc18,dif_mean
904,37,north carolina,81,guilford,north carolina guilford,florence,27410,330,2,1,3,3,1,2,27,3,36,1,1,1,32.4,3.6,43.2,1,1,1,88669,0,0,0,1,1,0.002,33,0,9.416666667,0.002,2,2,2,0,2,269178.5049,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,98462.55,68372.58687,-0.163408257
905,37,north carolina,63,durham,north carolina durham,florence,27712,411,2,3,1,2,3,3,38,14,45,1,1,1,45.6,16.8,54,0,1,1,102156,1,0,0,2,3,0.01,19,0,0.125,0.002,2,1,1,0,3,184073.9828,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,109887.98,68372.58687,5.178912245
906,37,north carolina,81,guilford,north carolina guilford,florence,27405,578,1,3,2,3,3,2,39,14,35,1,1,1,46.8,16.8,42,1,1,1,48033,0,1,0,2,2,0.02,60,0,3.833333333,2.00E-04,4,2,1,0,4,255425.9611,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,44106.16,68372.58687,-0.163408257
907,37,north carolina,155,robeson,north carolina robeson,florence,28358,435,2,3,1,2,3,2,27,20,8,0,0,0,21.6,16,6.4,0,0,0,53907,1,1,1,1,1,1,58,0,2,1,4,4,3,0,1,90647.51946,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,56141.79,68372.58687,-6.887723179
908,37,north carolina,51,cumberland,north carolina cumberland,florence,28306,1048,3,2,1,2,3,3,40,24,21,0,1,1,32,28.8,25.2,0,1,0,68343,1,1,1,4,4,1.00E-04,42,0,5,1.00E-04,2,1,1,0,5,121672.1311,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,69880.33,68372.58687,13.439081
909,37,north carolina,165,scotland,north carolina scotland,florence,28352,1990,2,3,1,2,1,2,10,15,3,0,0,0,8,12,2.4,1,0,1,45480,1,1,0,2,3,0.001,44,1,5,0.001,2,2,1,0,2,127304.1764,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,50505.35,68372.58687,-12.50139412
910,37,north carolina,19,brunswick,north carolina brunswick,florence,28461,497,2,3,1,2,1,1,11,18,29,1,1,1,13.2,21.6,34.8,1,1,1,89859,0,1,1,3,3,1,73,1,6.5,0.2,4,3,4,0,2,5121.01641,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,69488.22,68372.58687,4.457108889
911,37,north carolina,129,new hanover,north carolina new hanover,florence,28401,1388,1,2,3,3,3,3,12,16,23,1,1,0,14.4,19.2,18.4,1,1,0,47219,0,1,0,1,1,0.2,64,1,3.5,0.2,4,1,0,0,2,10159.55234,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,45501.71,68372.58687,25.90127429
912,37,north carolina,51,cumberland,north carolina cumberland,florence,28314,923,1,2,3,3,2,3,35,24,41,1,1,1,42,28.8,49.2,1,1,1,58365,1,1,0,3,3,0.1,63,1,27,0.02,3,0,0,0,4,137668.081,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,64786.29,68372.58687,13.439081
913,45,south carolina,25,chesterfield,south carolina chesterfield,florence,29101,2321,1,3,2,3,3,3,48,14,43,1,0,1,57.6,11.2,51.6,0,0,1,46726,1,1,0,4,3,1,32,1,4.666666667,0.2,3,1,0,0,2,151081.4975,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,64947.88,68372.58687,-21.11848561
914,37,north carolina,147,pitt,north carolina pitt,florence,27858,1146,3,2,1,2,1,2,40,26,42,1,1,1,48,31.2,50.4,1,1,1,68155,1,1,0,3,3,0.01,75,1,30,0.002,3,1,1,0,3,27720.61486,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,74103.14,68372.58687,27.57499429
915,37,north carolina,93,hoke,north carolina hoke,florence,28376,1285,1,3,2,1,2,1,32,2,29,0,1,0,25.6,2.4,23.2,0,1,0,60348,1,1,0,2,1,0.2,55,1,20,0.2,3,1,1,1,3,141173.4654,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,1,63154.57,68372.58687,-4.514064815
916,37,north carolina,195,wilson,north carolina wilson,florence,27893,665,2,1,3,2,2,3,2,43,40,1,1,1,2.4,51.6,48,1,1,1,46797,1,1,1,5,5,0.01,28,0,5.5,0.002,4,4,4,0,3,84749.73139,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,46697.25,68372.58687,25.09763871
917,45,south carolina,51,horry,south carolina horry,florence,29577,324,1,3,2,1,3,3,47,31,28,0,0,0,37.6,24.8,22.4,1,1,1,61866,1,0,0,2,2,1.00E-04,25,0,0.25,1.00E-04,4,0,0,0,4,2347.567662,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,58635.7,68372.58687,-19.76940904
918,37,north carolina,129,new hanover,north carolina new hanover,florence,28401,735,2,1,3,1,3,2,31,7,16,0,0,0,24.8,5.6,12.8,0,0,0,47219,1,1,0,2,2,0.05,61,0,16,0.1,4,4,0,1,1,10159.55234,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,1,0,45501.71,68372.58687,25.90127429
919,37,north carolina,19,brunswick,north carolina brunswick,florence,28467,537,3,1,2,3,2,2,21,14,1,1,1,1,25.2,16.8,1.2,1,1,1,67596,0,1,0,3,3,1,72,1,5.25,0.2,4,3,4,0,2,7028.44085,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,59893.39,68372.58687,4.457108889
920,45,south carolina,51,horry,south carolina horry,florence,29579,397,2,3,1,3,2,2,5,44,10,1,0,0,6,35.2,8,0,0,0,71683,1,1,0,3,3,0.01,59,1,12.41666667,0.01,2,1,0,0,3,7471.069864,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,1,74542.71,68372.58687,-19.76940904
921,37,north carolina,81,guilford,north carolina guilford,florence,27406,851,2,3,1,1,1,3,34,38,35,1,1,1,40.8,45.6,42,1,1,1,56358,0,1,0,3,3,0.01,67,1,34,0.002,4,1,1,0,2,254936.1803,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,1,55518.03,68372.58687,-0.163408257
922,37,north carolina,129,new hanover,north carolina new hanover,florence,28412,766,1,2,3,1,1,2,37,19,47,1,0,1,44.4,15.2,56.4,1,0,1,67051,1,1,1,1,1,1,36,0,6,0.2,4,0,0,1,4,799.4380361,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,1,72258.98,68372.58687,25.90127429
923,37,north carolina,93,hoke,north carolina hoke,florence,28376,631,2,1,3,1,1,1,15,47,2,1,0,0,18,37.6,1.6,1,0,0,60348,0,1,0,2,2,0.1,56,1,5,0.2,2,2,2,1,2,141173.4654,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,63154.57,68372.58687,-4.514064815
924,45,south carolina,51,horry,south carolina horry,florence,29575,595,2,3,1,3,2,1,3,45,17,1,0,1,3.6,36,20.4,1,0,1,67645,1,1,0,4,4,1,62,1,1,1,4,4,4,0,2,1854.832278,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,63868.73,68372.58687,-19.76940904
925,37,north carolina,133,onslow,north carolina onslow,florence,28460,761,2,3,1,1,2,3,1,8,29,1,0,0,1.2,6.4,23.2,1,0,0,72016,0,1,0,3,3,0.2,71,1,8,0.2,4,2,4,1,2,2352.506807,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,0,76691.97,68372.58687,52.74634262
926,37,north carolina,63,durham,north carolina durham,florence,27705,881,3,2,1,3,3,3,7,23,3,1,1,1,8.4,27.6,3.6,1,1,0,84409,1,0,0,4,4,1.00E-04,68,1,14,2.00E-04,3,3,4,0,2,188027.8372,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,80778.05,68372.58687,5.178912245
927,37,north carolina,51,cumberland,north carolina cumberland,florence,28310,448,3,1,2,2,1,2,7,33,13,0,0,0,5.6,26.4,10.4,1,0,0,,0,0,0,4,4,0.05,19,0,1,0.05,4,2,2,0,4,144369.9737,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,,68372.58687,13.439081
928,37,north carolina,47,columbus,north carolina columbus,florence,28432,1208,1,2,3,2,2,2,30,16,35,0,0,0,24,12.8,28,0,0,0,37927,1,1,0,2,2,1,43,1,5,1,4,2,1,0,5,40226.22061,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,61587.26,68372.58687,-2.181428
929,37,north carolina,105,lee,north carolina lee,florence,27332,658,3,1,2,2,3,3,13,17,9,1,1,1,15.6,20.4,10.8,1,1,1,67232,1,1,0,4,4,0.01,81,1,22.5,0.002,3,2,1,1,1,171301.0993,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,65572.77,68372.58687,3.624621622
