geoid,tot.pop18,male.pop18,fem.pop18,med.inc18,mean.inc18,mean.inc18.moe,zcta
8600000US46341,7622,3623,3999,71641,81625,6635,46341
8600000US46342,23429,10994,12435,58250,67898,2552,46342
8600000US46345,144,88,56,50938,54421,14277,46345
8600000US46346,1016,500,516,40938,50283,5741,46346
8600000US46347,3648,1767,1881,76094,89558,8088,46347
8600000US46348,867,389,478,47232,65434,8941,46348
8600000US46349,2351,1243,1108,60972,65801,11163,46349
8600000US46350,32768,15835,16933,52462,68852,2924,46350
8600000US46356,13229,6629,6600,74053,82804,4738,46356
8600000US46360,33929,17131,16798,43816,59145,2035,46360
8600000US46365,753,387,366,58603,72286,20564,46365
8600000US46366,4339,2104,2235,48561,56501,4188,46366
8600000US46368,29973,14162,15811,54775,67233,3263,46368
8600000US46371,2482,1250,1232,78253,83046,13672,46371
8600000US46373,11490,5594,5896,103232,124023,12675,46373
8600000US46374,699,330,369,80104,137388,81322,46374
8600000US46375,18898,9065,9833,72690,95864,6493,46375
8600000US46376,203,91,112,46750,56604,12834,46376
8600000US46377,200,81,119,,51604,30678,46377
8600000US46379,134,112,22,,60434,17158,46379
8600000US46381,92,52,40,38542,38841,23057,46381
8600000US46382,1341,622,719,78750,85433,8285,46382
8600000US46383,33167,16390,16777,62333,80589,4274,46383
8600000US46385,29877,14744,15133,77430,97535,5590,46385
8600000US46390,2463,1189,1274,73029,80982,7305,46390
8600000US46391,8824,6723,2101,68063,85358,10858,46391
8600000US46392,6165,3038,3127,64145,75132,6927,46392
8600000US46393,297,219,78,58333,57665,16257,46393
8600000US46394,9868,4835,5033,49239,59709,3494,46394
8600000US46402,4710,1965,2745,18504,32431,5032,46402
8600000US46403,10449,4739,5710,38496,53724,4727,46403
8600000US46404,12262,4898,7364,31909,44656,4764,46404
8600000US46405,8351,4217,4134,40859,49733,4005,46405
8600000US46406,7160,3213,3947,29933,44054,5976,46406
8600000US46407,8364,3693,4671,22008,30918,2408,46407
8600000US46408,12083,5593,6490,36662,46081,3363,46408
8600000US46409,5781,2766,3015,28808,37476,3337,46409
8600000US46410,29225,13545,15680,56799,66330,3383,46410
8600000US46501,2515,1271,1244,54318,62653,6944,46501
8600000US46502,22,11,11,,,,46502
8600000US46504,2631,1244,1387,54650,64913,6198,46504
8600000US46506,7266,3568,3698,63958,69738,5320,46506
8600000US46507,6715,3382,3333,67583,88810,7535,46507
8600000US46508,112,51,61,38750,41188,9828,46508
8600000US46510,3030,1558,1472,51094,62584,5160,46510
8600000US46511,3296,1619,1677,52570,83981,16205,46511
8600000US46514,31541,14832,16709,52535,65726,3068,46514
8600000US46516,22712,11290,11422,46761,58892,3325,46516
8600000US46517,18741,8987,9754,49618,57034,3225,46517
8600000US46524,1628,815,813,49006,61765,11492,46524
8600000US46526,23719,11585,12134,54187,66083,3017,46526
8600000US46528,18751,9748,9003,63537,83609,6702,46528
8600000US46530,22785,11078,11707,101526,133414,7156,46530
8600000US46531,1288,627,661,53636,60098,8095,46531
8600000US46532,1317,619,698,54107,64382,9354,46532
8600000US46534,8579,4173,4406,48676,57812,4093,46534
8600000US46536,2410,1138,1272,55833,69540,7735,46536
8600000US46537,385,207,178,55250,57858,10914,46537
8600000US46538,2845,1400,1445,72574,94262,11971,46538
8600000US46539,1903,938,965,52143,63956,6443,46539
8600000US46540,8371,4223,4148,76986,90664,6671,46540
8600000US46542,3112,1590,1522,59623,62992,6647,46542
8600000US46543,1958,1037,921,78480,95265,17078,46543
8600000US46544,24036,11457,12579,47778,59927,3384,46544
8600000US46545,20171,9422,10749,42577,55054,2683,46545
8600000US46550,9052,4409,4643,58005,73873,6284,46550
8600000US46552,5289,2694,2595,61016,85154,21841,46552
8600000US46553,2230,1023,1207,62829,69778,7405,46553
8600000US46554,3809,1855,1954,58073,67091,5067,46554
8600000US46555,2180,1140,1040,50417,63637,7424,46555
8600000US46556,7194,3425,3769,25208,24269,6281,46556
8600000US46561,9704,4540,5164,74298,78690,4197,46561
8600000US46562,3982,1923,2059,54048,69426,8068,46562
8600000US46563,17959,8805,9154,51687,63775,2961,46563
8600000US46565,5582,2700,2882,68690,81950,7954,46565
8600000US46567,6730,3374,3356,57399,80327,6507,46567
8600000US46570,790,383,407,47740,57908,11845,46570
8600000US46571,2993,1473,1520,62857,81997,13868,46571
8600000US46573,2816,1418,1398,63750,84344,11227,46573
8600000US46574,7268,3599,3669,58368,70522,6683,46574
8600000US46580,16534,8231,8303,56429,75356,5736,46580
8600000US46582,9899,4845,5054,64122,76901,5394,46582
8600000US46590,3916,1882,2034,63157,78537,7421,46590
8600000US46595,67,16,51,58393,54145,15860,46595
8600000US46601,4583,2477,2106,18711,28323,2532,46601
8600000US46613,8071,3831,4240,38828,45283,3576,46613
8600000US46614,23660,11282,12378,51933,71308,4231,46614
8600000US46615,9737,4570,5167,41069,53501,3416,46615
8600000US46616,4084,2097,1987,40644,53007,3749,46616
8600000US46617,7097,3461,3636,59525,98034,11804,46617
8600000US46619,15295,7176,8119,39143,48025,3115,46619
8600000US46628,19574,9210,10364,42103,62753,4428,46628
8600000US46635,5389,2420,2969,52621,69417,8096,46635
8600000US46637,12716,6157,6559,56109,68433,5167,46637
8600000US46701,6523,3401,3122,57011,63319,4730,46701
8600000US46702,1646,898,748,58592,61710,5744,46702
8600000US46703,14595,7389,7206,55176,69708,4416,46703
8600000US46704,28,10,18,,,,46704
8600000US46705,1256,662,594,53500,66893,15974,46705
8600000US46706,14134,6944,7190,54368,70763,4948,46706
8600000US46710,3224,1499,1725,68500,82336,13013,46710
8600000US46711,5239,2466,2773,48408,62263,6329,46711
8600000US46714,11011,5330,5681,50000,63463,3563,46714
8600000US46721,3716,1924,1792,59783,70863,5541,46721
8600000US46723,6004,3002,3002,62561,82452,9445,46723
8600000US46725,17993,8766,9227,61564,71825,3012,46725
8600000US46730,823,416,407,62386,70257,17631,46730
8600000US46731,495,222,273,45868,65973,26653,46731
8600000US46732,2331,1141,1190,55508,61980,6623,46732
8600000US46733,13848,6729,7119,53204,62781,4175,46733
8600000US46737,6111,3015,3096,58488,72812,4935,46737
8600000US46738,6289,3004,3285,44086,58351,5842,46738
8600000US46740,2773,1354,1419,46714,59006,7529,46740
8600000US46741,3028,1486,1542,59069,74616,8207,46741
8600000US46742,2756,1415,1341,62284,77199,8237,46742
8600000US46743,1583,841,742,58056,67514,8723,46743
8600000US46745,1637,831,806,55993,66009,6646,46745
8600000US46746,3701,1962,1739,53047,66840,9113,46746
8600000US46747,2030,1034,996,48542,60907,6805,46747
8600000US46748,3518,1721,1797,90688,108113,14184,46748
8600000US46750,20812,10089,10723,49788,60052,2056,46750
8600000US46755,11547,5617,5930,48977,58598,3254,46755
8600000US46759,277,119,158,49554,48653,8076,46759
8600000US46760,1005,538,467,51528,60671,7479,46760
8600000US46761,7816,3697,4119,53820,65228,4102,46761
8600000US46763,1283,632,651,62417,73515,12168,46763
8600000US46764,1101,573,528,62929,66653,6920,46764
8600000US46765,3915,1992,1923,92232,98362,10073,46765
8600000US46766,707,412,295,65491,76628,21779,46766
8600000US46767,5608,2705,2903,54775,72045,10189,46767
8600000US46770,2266,1095,1171,62156,69058,6423,46770
8600000US46771,0,0,0,,,,46771
8600000US46772,1873,1001,872,51638,66444,10801,46772
8600000US46773,2607,1308,1299,62143,71760,4777,46773
8600000US46774,13030,6328,6702,55613,64590,2887,46774
8600000US46776,1077,609,468,54038,63413,9939,46776
8600000US46777,4759,2274,2485,68056,73842,6262,46777
8600000US46779,1561,798,763,57315,63768,6610,46779
8600000US46781,650,350,300,62500,65831,7080,46781
8600000US46783,4875,2395,2480,81667,112137,12096,46783
8600000US46784,1539,741,798,56488,77789,11420,46784
8600000US46785,1129,520,609,63534,75072,15118,46785
8600000US46786,41,13,28,,,,46786
8600000US46787,2806,1399,1407,54291,68180,6545,46787
8600000US46788,2288,1246,1042,66471,100061,28356,46788
8600000US46791,837,389,448,64833,89547,34250,46791
8600000US46792,2976,1416,1560,57500,69874,7293,46792
8600000US46793,3436,1636,1800,57389,67131,8118,46793
8600000US46794,1345,711,634,49909,71689,26235,46794
8600000US46795,5231,2779,2452,65794,80595,7022,46795
8600000US46797,2611,1340,1271,66456,71189,6441,46797
8600000US46798,1210,570,640,61250,75687,13054,46798
8600000US46799,173,95,78,38375,42491,6410,46799
8600000US46802,8104,4741,3363,34658,44830,3002,46802
8600000US46803,6468,3230,3238,22023,30596,2443,46803
8600000US46804,22236,10378,11858,69605,93985,6544,46804
8600000US46805,16209,7519,8690,43056,53460,2703,46805
8600000US46806,17211,7573,9638,28490,38377,2274,46806
8600000US46807,12144,5792,6352,47127,56040,3178,46807
8600000US46808,14714,7354,7360,39563,51993,3836,46808
8600000US46809,6721,3216,3505,38855,49765,2935,46809
8600000US46814,8773,4145,4628,119432,176008,18063,46814
8600000US46815,21332,9500,11832,54746,69372,4032,46815
8600000US46816,13335,5994,7341,35632,48983,4765,46816
8600000US46818,15343,7801,7542,59766,72486,3925,46818
8600000US46819,7491,3419,4072,47974,57812,4074,46819
8600000US46825,23288,11591,11697,55086,67200,3811,46825
8600000US46835,26670,12926,13744,61052,75089,3230,46835
8600000US46845,16485,8034,8451,93060,115310,7785,46845
8600000US46901,31073,15225,15848,46503,60421,2661,46901
8600000US46902,27326,12534,14792,50685,62577,2418,46902
8600000US46910,2513,1255,1258,56477,68624,8487,46910
8600000US46911,998,486,512,54450,67332,10171,46911
8600000US46913,953,514,439,62639,80538,13385,46913
8600000US46914,1284,733,551,60156,71222,12553,46914
8600000US46915,477,220,257,53750,60027,7004,46915
8600000US46917,1240,630,610,48563,60088,7352,46917
8600000US46919,1931,902,1029,52380,64614,8889,46919
8600000US46920,834,422,412,64875,76588,12622,46920
8600000US46922,18,7,11,,,,46922
8600000US46923,6357,3099,3258,55250,73752,6217,46923
8600000US46926,1212,668,544,56029,63643,8956,46926
8600000US46928,3411,1680,1731,47332,58646,5495,46928
8600000US46929,2168,1059,1109,50160,56953,3943,46929
8600000US46930,70,33,37,53750,57107,13785,46930
8600000US46931,128,67,61,37813,42933,11479,46931
8600000US46932,2536,1251,1285,52847,62357,4800,46932
8600000US46933,4656,2279,2377,42822,48436,4746,46933
8600000US46936,4558,2160,2398,67029,80426,6432,46936
8600000US46938,2305,1061,1244,48333,54295,4533,46938
8600000US46939,1398,774,624,38438,53389,5632,46939
8600000US46940,2117,1059,1058,62337,68409,7286,46940
8600000US46941,784,397,387,54922,64572,9815,46941
8600000US46943,156,53,103,34800,53542,22797,46943
8600000US46946,24,8,16,,,,46946
8600000US46947,21476,10671,10805,45249,57828,3146,46947
8600000US46950,465,220,245,50708,53094,7841,46950
8600000US46951,1528,801,727,47222,61762,9266,46951
8600000US46952,14882,6778,8104,45037,57831,3615,46952
8600000US46953,19051,9070,9981,33120,45094,2479,46953
8600000US46957,480,222,258,39196,42080,6502,46957
8600000US46958,529,327,202,58594,59657,13488,46958
8600000US46959,519,292,227,23544,37574,18713,46959
8600000US46960,845,447,398,50129,76819,28537,46960
8600000US46961,107,43,64,31979,42687,16166,46961
8600000US46962,7333,3439,3894,52197,58447,3903,46962
8600000US46967,83,43,40,38500,38742,12627,46967
8600000US46968,23,6,17,,,,46968
8600000US46970,18470,9887,8583,43115,55756,3687,46970
8600000US46974,1375,731,644,61121,64076,6804,46974
8600000US46975,11134,5262,5872,50026,62357,5452,46975
8600000US46978,1487,718,769,57083,64854,7296,46978
8600000US46979,3614,1903,1711,80284,99006,7372,46979
8600000US46982,1821,845,976,49623,60417,8506,46982
8600000US46984,159,70,89,61389,65169,22524,46984
8600000US46985,1108,583,525,49013,56034,7978,46985
8600000US46986,1200,574,626,47321,59764,7296,46986
8600000US46987,749,385,364,56850,62100,5843,46987
8600000US46988,729,359,370,44219,73972,42674,46988
8600000US46989,4009,1797,2212,68214,82339,10925,46989
8600000US46990,486,228,258,54728,72089,18204,46990
8600000US46991,1302,659,643,58281,61113,5443,46991
8600000US46992,12917,6201,6716,48315,59954,4505,46992
8600000US46994,2189,1107,1082,51546,68698,7312,46994
8600000US46996,4965,2476,2489,43478,55428,3623,46996
8600000US46998,160,73,87,47344,47588,11902,46998
8600000US47001,8302,4067,4235,56445,73547,5995,47001
8600000US47003,730,351,379,35221,40422,5774,47003
8600000US47006,8730,4249,4481,61588,80239,7610,47006
8600000US47010,204,82,122,23667,37553,17491,47010
8600000US47011,585,381,204,58789,78560,24304,47011
8600000US47012,7729,3840,3889,52879,65968,5348,47012
8600000US47016,719,361,358,78828,87173,20218,47016
8600000US47017,371,165,206,68750,70819,11618,47017
8600000US47018,3246,1590,1656,65438,69040,5082,47018
8600000US47020,854,446,408,44750,56918,12217,47020
8600000US47022,2362,1179,1183,68964,83427,10368,47022
8600000US47023,1254,630,624,58083,69348,9972,47023
8600000US47024,2423,1178,1245,52315,55435,5806,47024
8600000US47025,17348,8390,8958,66241,78389,3892,47025
8600000US47030,1582,770,812,67386,86912,36881,47030
8600000US47031,4218,2061,2157,56154,69267,8814,47031
8600000US47032,2367,1406,961,59512,78654,12111,47032
8600000US47034,80,33,47,28500,37125,14989,47034
8600000US47035,200,109,91,,33522,27218,47035
8600000US47036,739,317,422,96667,102109,14909,47036
8600000US47037,3399,1657,1742,54265,59636,5077,47037
8600000US47038,1207,552,655,46693,51935,10000,47038
8600000US47040,4012,2059,1953,52967,62618,5137,47040
8600000US47041,4936,2500,2436,68030,74555,5608,47041
8600000US47042,3303,1647,1656,55660,66262,8022,47042
8600000US47043,4333,2147,2186,49676,60631,7277,47043
8600000US47060,4590,2312,2278,74394,87729,10331,47060
8600000US47102,5316,2675,2641,35174,46227,5167,47102
8600000US47104,38,20,18,,,,47104
8600000US47106,3534,1772,1762,64215,80377,13237,47106
8600000US47108,1583,799,784,45975,59079,9431,47108
8600000US47110,584,194,390,66458,67280,12134,47110
8600000US47111,12403,5916,6487,60898,73918,5628,47111
8600000US47112,12442,6253,6189,59250,73978,5272,47112
8600000US47114,177,97,80,51484,60025,14226,47114
8600000US47115,2360,1047,1313,45260,68356,13067,47115
8600000US47116,485,303,182,49375,51003,11053,47116
8600000US47117,3290,1764,1526,60223,65062,6826,47117
8600000US47118,2392,1183,1209,42614,55811,13073,47118
8600000US47119,8735,4309,4426,92647,127648,12863,47119
8600000US47120,607,243,364,56917,55385,17656,47120
8600000US47122,7853,3761,4092,73375,89965,5088,47122
8600000US47123,80,37,43,29345,38995,22697,47123
8600000US47124,3446,1702,1744,76793,88886,7105,47124
8600000US47125,1202,596,606,49293,62343,11462,47125
8600000US47126,3765,2152,1613,70556,83420,8725,47126
8600000US47129,15776,7076,8700,40549,51154,3961,47129
8600000US47130,36061,16915,19146,54728,68858,3134,47130
8600000US47135,957,484,473,72226,83162,15227,47135
8600000US47136,3581,1713,1868,69534,81864,8052,47136
8600000US47137,1311,662,649,36131,46356,7780,47137
8600000US47138,3700,1834,1866,63673,69262,6173,47138
8600000US47140,2035,993,1042,38510,44422,4003,47140
8600000US47141,1225,596,629,58818,81185,25311,47141
8600000US47142,785,357,428,52704,57618,10386,47142
8600000US47143,2298,1212,1086,77331,99288,18351,47143
8600000US47145,1588,868,720,55375,61132,7384,47145
8600000US47147,737,420,317,48214,62921,14033,47147
8600000US47150,37685,17838,19847,52077,66160,2688,47150
8600000US47160,81,44,37,,51597,22994,47160
8600000US47161,2502,1414,1088,59844,70006,9748,47161
8600000US47162,556,197,359,52700,58097,12836,47162
8600000US47163,1178,655,523,62534,79412,29252,47163
8600000US47164,3231,1621,1610,46875,59354,8603,47164
8600000US47165,4977,2466,2511,51753,64731,6541,47165
8600000US47166,1306,621,685,44159,60345,12629,47166
8600000US47167,11423,5645,5778,43731,56960,4509,47167
8600000US47170,11712,5654,6058,47380,61538,4367,47170
8600000US47172,13045,6655,6390,77362,89896,4681,47172
8600000US47175,635,266,369,39479,54710,13023,47175
8600000US47177,862,455,407,51875,57564,11899,47177
8600000US47201,33509,17172,16337,58605,75742,3036,47201
8600000US47203,20751,9828,10923,59337,80484,4564,47203
8600000US47220,4475,2142,2333,53250,65252,7677,47220
8600000US47223,944,458,486,56591,67152,15638,47223
8600000US47224,464,219,245,45136,45486,15030,47224
8600000US47226,211,150,61,67708,172922,86187,47226
8600000US47227,1693,860,833,58105,63720,8405,47227
8600000US47229,2277,1147,1130,46840,64431,9124,47229
8600000US47230,1218,614,604,50446,57835,6614,47230
8600000US47231,606,346,260,50000,63476,11975,47231
8600000US47232,2578,1389,1189,58766,60486,5904,47232
8600000US47234,1235,604,631,59115,71479,8650,47234
8600000US47235,1064,591,473,62629,57203,10313,47235
8600000US47240,16206,8036,8170,56228,68298,3610,47240
8600000US47243,4764,2444,2320,51921,60522,4662,47243
8600000US47244,534,269,265,49659,61135,12198,47244
8600000US47246,3349,1641,1708,63315,73085,6246,47246
8600000US47247,152,74,78,78750,68158,16450,47247
8600000US47250,17440,7832,9608,48827,65788,6611,47250
8600000US47260,1366,740,626,41196,53757,7573,47260
8600000US47263,180,73,107,45625,51123,8132,47263
8600000US47264,1093,554,539,54079,66728,15813,47264
8600000US47265,15666,7883,7783,47747,59151,3258,47265
8600000US47270,334,165,169,59250,62415,12729,47270
8600000US47272,1593,792,801,47969,61573,8558,47272
8600000US47273,1277,640,637,53750,59823,9601,47273
8600000US47274,23243,11217,12026,49644,62472,3174,47274
8600000US47280,673,295,378,75395,65191,18207,47280
8600000US47281,919,516,403,64013,75116,12179,47281
8600000US47282,254,109,145,34732,60151,20713,47282
8600000US47283,2549,1229,1320,45300,59467,7236,47283
8600000US47302,20754,9649,11105,35593,47866,2712,47302
8600000US47303,21408,10122,11286,33587,48096,3449,47303
8600000US47304,25866,12756,13110,53598,70772,5705,47304
8600000US47305,2778,1469,1309,25057,34922,3841,47305
8600000US47306,4976,1789,3187,,,,47306
8600000US47320,2897,1296,1601,53241,66254,7727,47320
8600000US47324,125,45,80,31500,39024,11926,47324
8600000US47325,458,198,260,63333,60845,18380,47325
8600000US47326,1409,707,702,57697,64727,9306,47326
8600000US47327,3543,1682,1861,39482,53567,5231,47327
8600000US47330,4159,2012,2147,57066,75506,10293,47330
8600000US47331,17489,8565,8924,42741,55492,3232,47331
8600000US47334,2589,1298,1291,59167,74775,9236,47334
8600000US47335,533,247,286,37857,52026,8047,47335
8600000US47336,2375,1146,1229,39143,55091,6909,47336
